Publication Year,Author,Title,Url,Abstract,Keywords,Downloads
2014,Mads Nygaard Folkmann,Design and the Projecting of the New,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1992&context=drs-conference-papers,"The paper is a theoretical contribution to the discussion of projection in design and is, beyond the paper, a part of a larger discussion of meaning creation in design. The paper discusses the paradoxical situation in projecting the new and unknown as all projection necessarily is bound to a starting point in the given. Nevertheless, design offers a series of methods for projecting. The paper proposes five models in design that have attempted at organizing experience in a new way and aimed at offering a projection into a future with a concrete starting point and an abstract intention of carrying out an open exploration of the possible. These are selected due to their potential for evoking something previously unknown: (1) an exploration of design with artistic means, (2) an investigation of the potential of form, (3) the possibilities of experimentation, (4) the role of scenarios, and (5) the challenge of digital technology. In the discussion, a series of dichotomies are employed, known versus unknown and closure versus openness, and related to questions of linearity of prediction/anticipation on the one hand and the question of disrupting the linearity on the other hand. In connecting the real and the speculative, design is a central medium for future-oriented projection.",Projection; design history; scenarios; experimentation; digital technology,82
2014,Alastair S Macdonald; David Loudon; Anne Taylor,Design Approaches for a RCT Complex Intervention: A Stroke Rehabilitation Case Study,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2039&context=drs-conference-papers,"This paper discusses findings from the introduction and integration of qualitative design research methods into the overall methodology for the design and evaluation of a ‘complex intervention’ through a set of pilot random control trials. A visualisation tool was co-designed and developed with stakeholders to enhance patient-therapist interaction in the context of stroke rehabilitation. The participative approach recognised the importance of mobilising lay knowledge and experience to drive innovation in the tool whose use helped reduce the ‘social distance’ between therapist, patient and clinical biomechanist to: i) aid understanding for patients; ii) enhance communication between patient and therapist; and iii) provide an objective tool for therapists to monitor progress and communicate it to patients. The implications for the use of design methods in rehabilitation service design innovation is also discussed.","RCT, physical rehabilitation, complex intervention, design innovation, visualisation",84
2014,Veronika Kelly,Design as Rhetoric in the Discourse of Resonance,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1955&context=drs-conference-papers,"Design that is effective by way of having an influence and impact on a human subject’s belief, behaviour, or action is a key concern of designers in the field of visual communications. Because of these aspects, one discourse that has grown in scholarly circles over recent decades is that design is a form of rhetoric. Nonetheless, the way that rhetoric has been applied to design practice itself – as a means of analysing the communicative function of designed artefacts and to posit propositions for practice – has remained largely theoretical. The purpose of this paper is to extend an understanding of design practice’s rhetorical dimensions. Rather than start with rhetoric however, the paper reframes the discussion by looking through the discourse of “resonance” in design practice. The paper discusses the results from a series of interviews with internationally recognised designers on the topic of resonance. The significance of these results is that although designers didn’t use the term rhetoric, they described resonant design as both effective and affective – it makes an impact, “touches”, “cuts-through”, and evokes an awareness of self as a human subject. This paper elaborates on the way that the discourse of resonance in design practice is chiefly propelled by deliberative rhetoric: that the purpose of design is to exhort or dissuade through the use of modes of appeal intended to effect responses from users/readers. In conclusion, the author argues that the study of a relationship between design and deliberative rhetoric must also critique this relationship, in order to address the positions that designers themselves take up in a practice that advocates courses of action for human subjects.",Visual communication; rhetoric; resonance; design practice; design education,879
2014,Nicole Koltick,"Design ecologies, locating and amplifying individual motivations in a collaborative research environment",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2037&context=drs-conference-papers,"Design practice exists as a complex and varied ecology of practitioners, methodologies and outcomes, one that harbors varying internal biases, tangents and conceptual stances. As designers interface with outside practitioners in science, engineering and theory, they are confronted with both problems and opportunities from these external domains that can appear quite foreign in both approach and outcome. Design process and its resultant biases are distinct and yet malleable and these unique aspects should be emphasized when confronting and collaborating with outside disciplines. In acknowledging our own disciplinary and project specific values, we must remain mindful of the risk of ceding authority to more pragmatic or quantifiable concerns from collaborators outside of the design discipline. Negotiating these collaborations requires a careful attention to communication, methodologies and how project goals are defined and articulated. In analyzing the procedures, methodology and resulting projects from an interdisciplinary design led research group, this paper will offer insight into the nature of interdisciplinary conversations and translations within the context of design education and offer examples of design-led collaborative research. This paper will argue that identifying, amplifying and communicating the conceptual, aesthetic, intellectual and emotional goals of a project is a crucial component to fruitful design-led research collaboration.",,74
2014,Ki Woong Nam; Bruce W. Carnie,Design effectiveness: Building customer satisfaction and loyalty through design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2000&context=drs-conference-papers,"The contribution of design is regarded as one of the most crucial factors in business. However, there remains ambiguity about how design affects the building of customer satisfaction and loyalty. Furthermore, in terms of any business situation, the output of design efforts and investment should arguably be greater than management expect in order to be recognised as a worthy investment. This paper presents a novel combined conceptual framework of the design audit and value typology. By employing design embedded business theories, design value can be both assessed. Taking Freeman’s stakeholder theory and conflating this with Holbrook’s typology of value, a novel and more inclusive theory emerges upon which to clearly identify the scope of perspectives of value across all stakeholders within a business. Empirical findings through customer survey verify the suitability of the proposed measuring matrix used in this study. Furthermore, this empirical finding from customers can be the corner stone of determining the effectiveness of design in the food and beverage service industry by embedding design perceptions in a business theory of practice.",Design effectiveness; Design value; Design audit; Service-profit chain; Value typology,84
2014,Alexandra Abalada,Design for Emotional Well-being: A tactile and a material investigation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1928&context=drs-conference-papers,"This paper presents how the research through design approach contributed to drive the exploration on design for emotional well-being on cognitively impaired children, who have visual and memory disabilities. A user understanding was gained through iterative process between research and practice. The tactile investigation and the responsible coupling between the physical and the computational materials are a key strategy to evoke positive emotions. The motivation is to define appropriate emotional effects through the combination of the physical and computational materials and gather relevant user information, using video to reflect on the initial designs, to envision how these emotional effects can be achieved. Subsequently, it will support to design qualities in the interaction that evoke intended emotions among children and pedagogues. The outcomes are the tangible designs, the emotions’ evaluation and a compilation of written and visual annotations that describe the knowledge gathered from the design thinking of the research through design methodology applied along the project activity. Additionally, the findings obtained from the knowledge, grounded by the iterative process, can be viewed as an attempt to encourage designers and researchers to consider the emotional well-being topic that has gaining a steady interest in the design community.",Emotional Well-being; Research Through Design; Cognitively Impaired Children; Physical Material; Computational Material,273
2014,Andrew Morrison,Design Prospects: Investigating Design Fiction via a Rogue Urban Drone,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1945&context=drs-conference-papers,"Design fiction is garnering attention as a mode of inquiry on the prospective in design practice and inquiry. This paper addresses design fiction as a potential area for design research to explore communicatively. The paper does so through a performative essayistic research text. Presented are extracts from an online visual-verbal hypernarrative and expository research writing. The performative exploration includes views from the persona of a unmanned aerial vehicle (UAV) or drone policing a near future city. Her perspectives are prospective. However, the urban ‘drone-gone-rogue’ is crafted as a design fictional rhetorical device to comment on topical issues in the hereand- now. Her views are located in relation to the matter of voice in design fiction. The drone asserts that cultural critique is needed from within design practice and research; she maintains that design fiction is one means to conveying it in contrast to the prevailing regimes of surveillance and promotional discourses of the ‘smart city’.",Speculative; design fiction; design activism; essayistic; network city,155
2014,Joanna Boehnert,Design vs. the Design Industry,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2046&context=drs-conference-papers,"Sustainable design; systems; epistemology; environment crisis; capitalismDesign can be understood as a practice that evolves as new cognitive and perceptual capacities enable a greater understanding of complexity, context and system dynamics. These emergent capacities create greater potential for social and technological innovation. This paper will argue that despite emergent skills, designers are not able to effectively address contemporary problems in a sustainable manner due to the systemic priorities of the design industry. This paper theorises “design” as the professional practice of creating new products, buildings, services and communication as a broader practice than the work that is produced within the “design industry”. The design industry operates according to highly reductive feedback generated by capitalism that systemically ignores signals from the ecological and social systems. The exclusive focus on profit and quantitative economic growth results and in distortions of knowledge and reason thereby undermining prospects for the design of long-term prosperity within the context of the current political and economic regime.",Sustainable design; systems; epistemology; environment crisis; capitalism,204
2014,Bruna Pontes Di Gioia; João de Souza Leite,Design Wizard: Tools to Accelerate the Outline of Innovation Process Regarding Co-Design Structure and Project Scope,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1933&context=drs-conference-papers,"This article proposes the basic outline of a tool to provide a consistent basis for successful innovation in co-design. Forms of interaction are currently affected by technology, meaning a great array of collaboration and innovation pathways. To achieve desired outcomes, project outline process can include steps to devise the appropriate strategy. Definitions and main concepts of innovation and collective interactions are transformed into stages to adequately evaluate the appropriate approach, partners and concepts in defining the innovation pathway. Essentially open while sustained by academic research, classification and theoretical concepts by OECD, Verganti and Pisano, Krippendorff and Dewey, we propose a process tool in three phases (Requirements and Partnership Strategy, Innovation Sources and Resources and Conceptual Design Approach) to methodologically assist in project scoping and assess the most appropriate ‘co-design innovation strategy’.","Innovation, Co-Design, Design Methodology, Meta-design, Management Productivity.",73
2014,Cheryl E. Ball,Designed Research: Publishing Designs as Scholarship,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2036&context=drs-conference-papers,"Scholarly publications are a primary means for researchers in any field to foster and support a shared discourse. As design researchers debate what forms their scholarship might take, this author suggests looking to examples from other, transdisciplinary academic fields that have long traditions in publishing designed research, or scholarship that enacts its argument through design. The author offers cases of several online journals in the sciences, arts, and humanities that publish designed research of various types, including one example from digital writing studies, which shares design researchers’ interests in collaborative, processbased, rhetorical practices. By considering alternative modes of publishing design research through designed research, the shared discourses of scholarly practice can serve as a pedagogical site of knowledge-building for the field.",Design; Digital scholarship; Scholarly Multimedia; Publishing; Research,96
2014,Anne Louise Bang; Anne Katrine Gøtzsche Gelting; Silje Alberthe Kamille Friis,"DESIGNERLY WAYS TO THEORETICAL INSIGHT: Visualisation as a means to explore, discuss and understand design theory",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2024&context=drs-conference-papers,"This paper set out to investigate how design students learn from visualising theory in design education. The exploration rests on the assumption that the application of tools and techniques from design practice supports design students with an entrance to the theoretical part of the field. The paper is based on teaching experiences from an MA course in design methodology where we use visualisation as a tool to discuss, explore and understand design theory. To throw light on the question, student evaluations and feedback has been included together with a classification of the material from one visualisation exercise. In addition, theories for how to understand designerly ways of knowing and constructing knowledge have been applied as tools to think with in the discussion. The educational approach where design students read, analyse, and visualise theory, appears to be beneficial to the students’ learning process for a number of reasons, which will be discussed in the paper. The main findings indicate that visualising theory is beneficial because it applies a type of practice that the students are familiar with, and supports the construction of new knowledge, by allowing the students to express information and concepts in ways that are personally meaningful to them.","Visualisation, designerly knowing, design education, design methodology",144
2014,John Darzentas; Jenny Darzentas,Designers in complex problem solving: the contribution of Systems Thinking,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1997&context=drs-conference-papers,"This paper, attempts to provide a useful perspective of Systems Thinking’s contribution to Design’s theoretical grounding for both research and education. ‘Useful’ in the sense that it will equip design students and graduate professionals with a supportive and productive way of thinking about Design. This is viewed against the trend of more and more multidisciplinary design problems emerging where designers are asked to deal with the complexity which is inherent in such problems. Thus this discourse is also framed in understandings of interdisciplinarity and further, transdisciplinarity, to attempt to gain some traction on these heterogeneous domains. Such domains are subject to many attempts to provide them with a theoretical framework. In this paper, it is suggested that Systems Thinking can contribute considerably to such a framework. The world of Systems Thinking is not new to Design, but against the new scenarios of increasing complexity, it is in a stronger position to demonstrate its potential for Design. This paper will posit the enhancements to both the designer’s way of thinking as well as the ‘design tools’ that Systems Thinking could provide. Hence, the paper’s main emphasis is on how and why the designer profile could be positively influenced by Systems Thinking.",Design Theory; Design Education; Systems Thinking; Interdisciplinarity; Transdisciplinarity,158
2014,Alexandra Haagaard; William Leeming,Designing Affiliative Objects: Investigating the Affiliations of Medical Identification Jewellery,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1995&context=drs-conference-papers,"affiliation of medical identification jewellery with paramedics as the central user group. In doing so, we use Suchman’s notion of the affiliative object to reframe medical identification jewellery as a compound epistemic object with affiliations to paramedics in the province of Ontario, Canada. The paper begins by providing background including the methods used to assess the use of medical identification jewellery. There follows a section on how the findings from fieldwork were used to develop a first iteration of design recommendations. A compliancy table then appends discussion of key findings and design recommendations. Three design concepts were found to be particularly successful in focus groups of participant paramedics. These were modified and evaluated in response to the feedback obtained. One concept was ultimately rejected, while the other two underwent redesign. The two successful concepts were developed into high-fidelity prototypes. The design concepts presented here are observably original and not copies of previous designs. As affiliative objects, they aim to facilitate diagnostic work in emergency response. In doing so, they follow Lucy Suchman’s (2005: 381) injunction that “the constitution of objects is a strategic resource in the alignment of professional identities and organizational positionings.”","medical identification jewellery; user-centered design; objectualization; object-centered socialities, epistemic objects; affiliative objects; boundary objects.",125
2014,David Cameron; Nadine Jarvis; Andy Boucher,Designing Deployment: a visual paper of the batch deployment of research prototypes,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1981&context=drs-conference-papers,"In this paper we present the detailed design decision-making that went into the deployment phase of a project exploring Third Wave HCI [5] through batch-produced devices. Building on the studio’s design-led methodologies, we produced multiple sets of Indoor Weather Stations (IWS), research devices that explore the microclimate of the home, and deployed them to 22 households over the course of a year to gather polyphonic feedback from participants [2]. This project built upon our previous work of gathering polyphonic views of devices deployed to one or few households [6], but in order to scale our practice for multiple deployments, we had to develop new methods. We have documented the design and rationale of the IWS and the outcome of the field study elsewhere [2]. Here, we focus on the design involved in the recruitment of participants, deployment of devices and the methods of gathering feedback. Designing the supporting artefacts for projects such as this – everything that goes alongside the main research object – demands almost as much attention as designing the object itself. Our usual fieldwork practice is to make numerous visits in person to participants in order gain insight into the impacts and effects of our devices. However with the scale of this project, it was not possible to pay multiple visits to all our volunteer households in the same way that we do when a single device is deployed. Instead, we designed new methods for this batch-deployment that we term Deployment Probes, using Cultural Probe [4] sensibilities and approaches to develop methods to gather polyphonic feedback and insights from such a large number of participants. By adopting a visual paper, a paper format which focuses on image, we present material design decisions in a way that is difficult to achieve in writing, and offer an alternative to other written accounts of this project [1, 2]. Images require interpretation, so we rely on readers to interrogate those used here. Granted this, we believe the photographs and quotes included here effectively reveal our novel methods of recruiting, deploying and gathering feedback at a large scale.",Design Process; practice-based research; photo essay; visual paper; annotations; design interventions;,165
2014,Eva Knutz; Thomas Markussen; Signe Mårbjerg Thomsen; Jette Ammentorp,Designing For Democracy: Using Design Activism to Renegotiate the Roles and Rights for Patients,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1969&context=drs-conference-papers,"In this paper we focus on ‘patient-democracy’ and ‘shared decision-making’ seen from the perspective of design practice and design research. In the research on democracy in healthcare it is rarely questioned what forms of democracy underlies these concepts. We have examined three different theories of democracy and the democratic practices that belong to each of these. For designers working to increase patient democracy it is of vital importance to be able to distinguish different structures underlying democratic practices and to work out methods for prototyping democracy. In design research there are already a number of approaches available which in one way or the other address the relationship between design, democracy and power. We provide an account of participatory design, adversarial design and design activism thereby pointing towards design’s potential for re-distributing power and authority in healthcare. Positioning ourselves within design activism, we have set up a series of disruptive design experiments at a Danish Hospital. The aim of these experiments is to make inquiries into the hospital’s own conception of democracy and to use design activism to re-negotiate the roles and rights for patients thereby exploring various disruptive realities wherein the patient becomes a citizen with democratic rights.","Design activism, democracy, shared decision-making",263
2014,Owain Pedgley,Desirable Imperfection in Product Materials,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2018&context=drs-conference-papers,"Manufactured products are customarily made with materials having ‘perfect’ surface qualities, such as uniformity, flatness, glossiness, repetition etc. They are generally devoid of defects. Although the aesthetic of ‘material perfection’ prevails, this is not to say that alternative aesthetics based on ‘material imperfection’ are either irrelevant or undesirable. If we especially consider the pressing need to be more responsible about discarding ‘worn but still functioning’ products, alongside the satisfaction that can be gained from owning unique appearance products, then in principle there seems to be unexplored territory in ‘designing for desirable imperfection through materials’. This paper explores why and how imperfection in materials can be desirable. Literature sources are used to elaborate on the aesthetics of imperfection and the origins of material surface imperfections. Thereafter, graduate student design projects on the topic of ‘imperfection in product materials’ are presented, with their common attributes analysed so as to give advice to designers who may wish to adopt imperfect materials. The paper concludes that since material appraisals are highly contextual, designers must temper their ambitions towards material activism and user behaviour change by establishing boundaries beyond which material imperfection will be neither acceptable nor desirable.",Imperfection; Product Design; Materials; Values; Activism,536
2014,Joanna Boehnert,Ecological Perception: Seeing Systems,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1944&context=drs-conference-papers,"Graphic designers have the unique ability to make hidden ecological processes visible by revealing relationships, patterns and dynamics in complex socio-ecological systems. This paper describes how communication design can support relational perceptual practices and even nurture ecological perception. It presents specific methods to harness the latent potential of graphic design to communicate the context, comparisons, connections and causality. It proposes that aesthetics experiences can provoke deep perceptual insights supporting new ways of perceiving our relationship with the environment, our ecological context. In ways described in this paper, graphic design has the potential to nurture the ability to ‘see systems’ – supporting both ecological perception and ecological literacy.",Visual intelligence; perception; environmental communication; ecological literacy; graphic design,"1132"
2014,Leanne Elias; Christine Clark,"Ecotone: Finding Common Ground Across Art, Science and Ranching",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1988&context=drs-conference-papers,"This paper uses the case study of Ecotone, a project that sought to bring disparate groups of people (artists, scientists, ranchers) together for shared discourse and potential action around agricultural environmental stress in southern Alberta, Canada. We explore this project from the perspective of an artist and designer. We examine a framework that values space, time and the pairing of people from different disciplines to encourage meaningful collaboration and interaction. Environmentalism and climate change are divisive topics, particularly in Alberta where the controversial oil and gas industry has made it Canada’s wealthiest province, resulting in both environmental indifference as well as extensive protests locally and from abroad. It is well acknowledged there is a need for better communication about the environment for real progress in protecting our resources to begin. Ecotone begins this conversation by inviting artists and designers to respond to the science and pragmatic realities of land stewardship.",Collaboration; art; science; ranching; information visualization,80
2014,Moli Yeh; Chiu Wei Chien; Rungtai Lin,Employing Poetry Culture for Creative Design With Six-standpoints,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1957&context=drs-conference-papers,"In recent years, countries from all over the world have been attempting to employ their “Culture” as features in increasing the value of “Creative Design” for developing an aesthetic economy. Chinese traditional poetry, full of expression created with poets’ fascinating words and still highly appreciated today, carries not only our predecessors’ wisdom but also principles which correspond to those for modern creative design. This study starts with the distinctive features of our classical poetry, lays its foundation on traditional theory of Chinese poetry, consults literature regarding the feasibility of employing poetry for cultural creative design, and furthers the trend for such application through investigating current case studies. Starting with analyzing relevant poetry-transfer theories, the operational process in transferring an abstract poetic concept into concrete poetic product design involves five implementation phases of conceptualizing the abstract, visualizing the concepts, concretizing the visuals, making the visuals 3-dimentional, and eventually utilizing the 3-D products so as to present a concrete step by step process for exploring how the internal meaning and external form in traditional poetry could be transferred and integrated into design. With further illustration of actual implemented cases, a model framework for employing poetry culture for creative design is thus completed.",poetry ; transform; culture creative; creative design,431
2014,Emily E. Strouse,Enhancing Collective Creativity with Enactment: A Comparative Study of Design Research Methods,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1973&context=drs-conference-papers,"This research explores how dynamically moving one's body as a means of creating meaning and imaging the new can impact one's creative abilities and expression. The behavior and creative output of small groups of people engaged in creative sessions were investigated. They explored the question “What’s next?” using one of four methods: ~ Traditional focus group ~ Image collaging1 ~ Sandquery2 ~ Enactavision3 People’s use of the three participatory methods (image collaging, Sandquery and Enactavision) was compared to the control condition (traditional focus group). Each method followed a similar script and used the same activities and post-session questionnaire. Triangulation of data using several measurement techniques was performed because of the exploratory nature of the research. Analysis focused on where similarities and differences occurred when comparing dynamic body movement and collectively creative (Sanders, 2012) expression. This research shows that small groups of people who make meaningful movements, play pretend, or enact while thinking and generating creative possibilities produce more creative output than do people who brainstorm together with minimal body movement.","Creativity, Enactment, Participatory design, Generative tools, Methods",152
2014,David Craib:; Lorenzo Imbesi,Enhancing Visual Meaning: Measuring Visual Communication Design Effectiveness,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1976&context=drs-conference-papers,"Visual messages are pervasive throughout modern societies, being continually disseminated and consumed through various channels, such as portable communication technologies, computers, television and print. Visual communication designers are tasked to create and produce highly perceivable and meaningful visual messages that populate these visual channels, but lack the science-based tools to ensure their designs are effective before they are disseminated. A set of visual communication design criteria and tools, aimed to increase design research effectiveness, will be derived through research focusing on three communicationrelated disciplines, including perception psychology, data visualization, and semiotics. These criteria and tools will then be applied to case studies of web- and print-based visual presentations to study their viability as research tools. This paper asserts that various disciplines outside visual communication design can contribute to the development of useful design tools, that, through further research, could potentially offer visual communication designers and researchers a comprehensive design research, and design practice, toolkit.",Visual communication design; perception; meaning; semiotics,302
2014,Angela L. Dow; Susanna Kelly Engbers,Envisioning a Better Design Education: How Language Can Invite or Discourage Collaboration,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2034&context=drs-conference-papers,"The possibilities for collaboration among faculty teaching in various disciplines in an art and design college are often limited by the language we use to analyze, create, and discuss our work. Although there may, in fact, be a great deal of overlap, our language sometimes obscures rather than clarifies the possibility of productive and fruitful overlap. Our paper—itself the fruit of a collaboration between a professor of graphic design and a professor of English—discusses the ways in which various constituent groups at our college talk about visuals (e.g., logos, advertisements, interiors, photographs, illustrations, etc), noting the ways in which our language limits cross-disciplinary critique and collaboration and suggesting ways in which it might be more inclusive and encouraging of both. We share the results of our surveys and interviews with members of our faculty from diverse disciplines in design, fine art, art history, art education, and general education. Using the rhetorical triangle as a tool, we then consider the implications that our results have for improving interdisciplinary dialogue among faculty at the college as well as for improving our students’ educational experiences across the curriculum so that we may better prepare them for an increasingly collaborative work environment and world.","Design Education, Rhetoric, Collaboration, Interdisciplinarity, Language",83
2014,Yener Altıparmakoğulları; Ilgım Eroğlu,Ergonomics Information Flow in Product Design: A Case Study About Handles Used by Turkish Furniture Producers,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1953&context=drs-conference-papers,"Ergonomics aspects are usually considered within a product design process from the beginning, and therefore all possible ergonomics issues should be taken into account in this phase. However, designers sometimes use readily designed sub-elements (semi-finished products) like accessories, where the criteria for the evaluation of their ergonomics may differ when they are used as an element of a new design. In this paper, it was investigated how the ergonomics evaluation process takes place when designers tend to use a semi-finished product in their designs. As a case study, furniture handle production and application is researched, and interviews are conducted among handle producers, wholesalers/retailers and furniture designers separately. The aim of this paper is to investigate how ergonomics knowledge is produced and transferred between the phases from the design of handles to their application in furniture design.","Design, ergonomics, information flow",167
2014,Kimberley Wilson; Cheryl Desha; Evonne Miller,Evolving a design driven ‘hybrid’ research approach to inform and advance sustainable outcomes in the built environment sector,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2042&context=drs-conference-papers,"A significant reduction in global greenhouse gas (GHG) emissions is a priority, and the preservation of existing building stock presents a significant opportunity to reduce the carbon footprint of our built environment. Within this ‘wicked’ problem context, and moving beyond the ad hoc and incremental performance improvements that have been made to date, collaborative and multidisciplinary efforts are required to find rapid and transformational solutions. Design has emerged as a strategic and redirective practice, and lessons can therefore be learned about transformation and potentially applied in the built environment. The purpose of this paper is to discuss a pragmatic and novel research approach for undertaking such applied design driven research. This paper begins with a discussion of key contributions from design science (rational) and action research (reflective) philosophies in creating an emerging methodological ‘hybrid design approach’. This research approach is then discussed in relation to its application to specific research exploring the processes, methods and lessons from design in heritage building retrofit projects. Drawing on both industry and academic knowledge to ensure relevance and rigour, it is anticipated that the hybrid design approach will be useful for others tackling such complex wicked problems that require context-specific solutions.","Multidisciplinary, transformation, hybrid design approach, design driven, sustainable development",106
2014,Andrew Cave; Alethea Blackler; Vesna Popovic; Ben Kraal,Examining Intuitive Navigation in Airports,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1949&context=drs-conference-papers,"Airports accommodate passengers with a range of prior experience, from frequent flyers, to passengers who fly every couple of years, to those who have never flown before. Passengers with varying levels of prior experience may use different visual elements when navigating the airport. Ensuring all passengers can navigate to the processing activities intuitively is important for passengers, airports and airlines. This paper examines how participants with Low, Medium and High airport familiarity navigate through the departures area at an Australian international airport. Three navigation activities are investigated (i) navigating to the check-in row, (ii) navigating through the Liquids, Aerosols and Gels (LAGs) preparation area before security screening, and (iii) navigating to either the boarding gate first or to a discretionary activity first, after exiting customs. In the three activities, differences were observed between the familiarity groups. These differences include the use of different information to locate the check-in desk, different actions when navigating through the LAG preparation area, and evidence that Low familiarity passengers have a desire to locate the boarding gate as soon as possible once through customs. This research provides evidence based design reccomendations for airports to benefit from intuitive passenger navigation.",Wayfinding; Navigation; Intuition; Airports; Design,392
2014,Azadeh Nematzadeh; Omar Sosa-Tzec,Experience Design Framework for securing Large Scale Information and Communication Systems,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1922&context=drs-conference-papers,"Securing Information and Communication Systems (ICSs) is a highly complex process due in large part to the feedback relationship that holds between the users and the system and its ‘ecosystem’ of usage. Such a relationship is critical for experience designers. The design of secure systems can thereby be enhanced by using principles from disciplines where similar relations hold, such as security engineering and adaptive systems. In this work, we propose a user experience design framework based on six principles and use a social networking system as an example of its application. The proposed design principles are grounded in complex systems theory. We address several potential security and privacy challenges inherent in the design of a large-scale adaptive system. By means of this framework we reflect upon the participation of an experience designer regarding the conceptualization, selection, review, and update of security and privacy matters. In this sense, we observe the role of the designer as a translator across disciplines. By introducing our framework, we also attempt to start a conversation about the challenges a designer faces in the appropriation of this role, either for the case of securing large-scale systems or in those situations where the boundaries of design and knowledge from other disciplines already overlap.","Experience Design, Security and Privacy, User-System Coevolution, User Heterogeneity, Complex Systems, Adaptive Systems, Design Translation.",111
2014,Robert Phillips; Sharon Baurley,Exploring Open Design for the Application of Citizen Science; a Toolkit Methodology,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2016&context=drs-conference-papers,"The manufacture of mass produced quality assured products has previously remained within professional practice. Digital manufacture presents opportunities for producing products in low volumes, catering to bespoke requirements. This phenomenon can benefit parties where the manufacture of goods has previously been financially unobtainable, i.e. non-government and charitable organisations. Open hardware (accessible electronic components) can complement digital manufacture, enabling bespoke products to become intelligent, with the ability to sense, monitor, record and produce data. This paper tests an Open Design / Citizen Science toolkit drawing from practice based research and supporting ethnographic activities. The study documents design workshops with The Sussex Wildlife Trust and Cornell Laboratory of Ornithology, conservation and wildlife experts. The papers research contribution is a design toolkit, identifying insightful opportunities for Open Design through Citizen Science. The study showcases new prospects for organisations to engage with the public. The prospects form ‘reciprocal relationships’ via members of the public fabricating monitoring devices and gathering data. Users’ individual accrued data can meet wider community needs and address local or national conservation challenges. The emphasis of this study has focused on accessible wildlife monitoring, beyond the valuable but limited versatility of the smartphone, extending Citizen Sciences reach.","Toolkit, Design Methodology, Design Workshops, Citizen Science, Open Design",204
2014,Nicole Lotz; Helen Sharp; Mark Woodroffe; Richard Blyth; Dino Rajah; Turugare Ranganai,Framing behaviours in novice interaction designers,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2033&context=drs-conference-papers,Some recent findings with expert designers relate problem–solution co-evolution and analogy use to framing practices. We wanted to understand if novices also use coevolution and analogies to frame their thinking. Furthermore we wanted to see if there are any differences across cultures. The paper reports an analysis of data gained from protocol studies with novice interaction designers in the UK and Botswana. Novice interaction designers in the UK and Botswana show some similarities in framing behaviours using co-evolution and opening analogies to develop metaphorical themes in framing. But within these observations we also found differences across the cohorts. The implications are discussed in the light of adopting appropriate design pedagogy for novices in different cultures,"Co-evolution, framing, analogy, design novices, culture",113
2014,Eleonora Ibragimova; Annemiek van Boeijen,From BoP to ToP and Vice Versa: Daily Practices in Settings with Limited Resources to Inspire Designers,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2027&context=drs-conference-papers,"This paper reviews the methods and practices that reflect subconscious behaviours of people in daily lives. Cases, studied for this paper, show how practices of people living in poor settings, who are members of the base of the economic pyramid, contribute to designers, belonging to the top of the economic pyramid, in designing better products and systems. A new approach to the bottom-up innovation is suggested where the source of inspiration comes from the BoP populations to be implemented by ToP designers to generate ideas for BoP or ToP products.",Daily practices; base of the pyramid (BoP); top of the pyramid (ToP); bottom-up innovations; culture; design methods,222
