Publication Year,Author,Title,Url,Abstract,Keywords,Downloads
2022,Derrick Yang; Tseng-Ping Chiu; Min-Yuan Ma,Can ritual experience be the jam to stick consumers and service provider? The case study of ritual experience in Disney experience as service design application,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2922&context=drs-conference-papers,"Service design has dominated the marketing strategies in recent years. This study proposes a conventional ritual sandwich model that explores the ritual patterns hidden in service and the intermediate interaction between consumer and industry, enhancing user engagement and long-term recurring consumption. The study took Disneyland as an example and extracted the interaction model between consumers and industry, further interviewed for preliminary verification, found out that the core value of ritual experience is generating unique meaning to consumers through experience the script provided by the service provider, further transform to the internal trigger and participatory motivation into the next cycle. Hoped that the result of this study can provide a new perspective on service design methods, provide a sustainable or long-term service experience to service designers, e-commerce, or related industry as a reference in the future.","service design, ritual experience, ritual sandwich model, service strategy",876
2022,Kruakae Pothong; Larissa Pschetz; Arlene Bailey; Billy Dixon,Caricrop: Can a digital payment system support fairer agricultural trade?,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2870&context=drs-conference-papers,"What difference can new technologies make for small-scale farmers facing a multitude of uncertainties that could affect not only the value of their crops but also when and whether they get paid? To understand how Distributed Ledger Technologies such as Blockchains, could be leveraged to address such uncertainties in agricultural trade, we engaged small-scale farmers in a problem delineation exercise and designed CariCrop, a payment system and currency that specifically addresses the issue of delayed payments. We investigated the potential impact of this system through immersive drama and deliberative workshops. We found that although digital payment systems can give farmers greater autonomy in agri-cultural trade, these systems do need to be designed with careful consideration of social values and integrate local economic and legal infrastructures.","digital payment, design for social change, agriculture, deliberation",686
2022,Vera van der Burg; Almila Akdag Salah; Senthil Chandrasegaran; Peter Lloyd,Ceci n’est pas une chaise: Emerging practices in designer-AI collaboration,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3027&context=drs-conference-papers,"Emerging practices of using ‘off the shelf’ AI as a creative partner in design processes are receiving increasing attention in design research. This paper takes the well-known concept of ‘framing’ in design, along with the Schönian concept of ‘surprise’ to explore how a human-AI dialogue could work. The approach taken is practice-based, with the human designer documenting her process of inquiry and decision making. We show how artificial creativity is expressed through misfiring object detection algorithms, and further how these ‘mistakes’ can be perceived and interpreted by the human designer. The contribution of the research is in laying the foundations for a novel human-AI dialogic practice.","framing, surprise, artificial intelligence, computer vision, design","1002"
2022,Kim Holflod,Co-creating playful learning designs for interprofessional higher education: Dialogic perspectives on design-based research,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2853&context=drs-conference-papers,"This paper examines the co-creation of playful learning designs across educational and professional boundaries in teacher education and social education through dialogic theories. It focuses on the understandings and voices of playful learning and how dialogic co-creation is influenced by the presence of multiple voices and perspectives. The study is guided by Design-Based Research in developing, testing, evaluating, and iterating a playful learning design in higher education. The results expand on playful learning across boundaries as a polyphonic and heterogeneous phenomenon with diverse and dynamic voices interplaying with each other. It is conceptualised as both experimental, affective, and relational learning processes, and is generally framed as anti-structural and thus in constant tension with inherent structures of education. The paper finally discusses the co-creation of playful learning as dialogic and tensional with constant paradoxical longings for conceptual diversity and mutuality, for both polyphony and common language.","playful learning, co-creation, design-based research, boundaries",652
2022,Erika Renedo-Illarregi; Katerina Alexiou; Theodore Zamenopoulos,Co-design as healing: A multi-level analysis based on a project with people facing mental health problems,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2923&context=drs-conference-papers,"The present paper explores the notion of co-design as healing by focusing on a project with participants facing mental health problems, who met once a week, guided by open design processes. Reflecting on semi-structured interview data, as well as relevant literature from different disciplines, the paper offers a conceptual framing of how co-design can be considered as a healing practice, at a systems, social and individual level. At a systems level, co-design allows working with complexity, and approaching mental health problems holistically. At a social level, co-design empowers collectives to negotiate what realities to change and how. At an individual level, co-design affects people’s wellbeing, by enhancing their sense of agency and connection, stimulating thinking and essentially providing a grounding embodied experience. The paper offers a lens through which to reflect and expand on what we do as designers, and supports the notion of co-design as healing with initial evidence from one project.","mental health, healing, empowerment, wellbeing, recovery",393
2022,Jez Bebbington; Leon Cruickshank; Niall Hayes,Co-designing public value: Collective ownership of outcomes in the public sphere,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2931&context=drs-conference-papers,"Design principles and practices have contributed substantially to the discipline of public management, particularly over the last decade. Service design, design for policy, and design for social innovation demonstrate the increasing degree of convergence between design and public management. This paper considers the concept of ‘creating public value’, at a strategic level beyond specific policies and services, from a co-design perspective. The paper explores opportunities for co-design principles and methods to contribute to the creation of public value - via policy design and enactment - through the examination of public value and co-design literature. Implications for co-designers and policymakers are considered in shaping processes of what the paper describes as collective ‘co-valuing’ between actors in the public sphere. The paper recognises the contribution designers can make outside the predetermined parameters of specific services and policies, and proposes a model within which this activity can take place. Further research is recommended in an empirical environment.","codesign, policy",475
2022,Aaron Davis; Niki Wallace; Ian Gwilt; Anna Ledtischke; Richie Khoo,Co-designing the future in complex systems,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2871&context=drs-conference-papers,"The face-to-face co-design workshop has been the default mode for designers to collaborate with stakeholder groups to solve complex challenges. However, the disruption associated with COVID-19 led to practitioners exploring alternative modes of collaboration that opened an array of new possibilities. The aim of this paper is to present the case study of Reboot STEMM, a distributed co-design process that combined live and asynchronous modes of contribution, and explored how digital technologies could be used to scale-up co-design processes, while also prioritising accessibility, and promoting empowerment. The case demonstrates the success of using an augmented version of the Multi-Level Perspective as a facilitation tool for co-designing complex systems, and of using a digital platform as an ongoing and interactive record of project data alongside traditional reporting practices.","codesign, future visioning, systems design, design for transitions",659
2022,Mark Andrew,Cognitive challenges in complex system design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2803&context=drs-conference-papers,"Design intentions guide design efforts but complex systems can lead to designers’ intentions being eclipsed. Artificial Intelligence systems are examples of complex sociotechnical systems that exercise self-learning, innovation and creativity that can exceed their designers’ imaginations. This paper’s proposition is that sociotechnical systems design offers scope for improved reliability and is built on three features of current design practice. First, design teams seek cooperative cognition to work together but joint understanding can be impoverished by inadequately understood outcome scenarios. Second, design team collaboration is bounded by innate psychological biases which can influence design decisions. Third, some views of risk in design thinking suffer from a limited conception of uncertainty and its influence. These constraints in design practice are examined, considering the reach of Artificial Intelligence as an example design domain, and how such constraints may be addressed in design practice.","socio-technical systems, uncertainty, human factors, artificial intelligence",385
2022,Carmem Saito; Bibiana Oliveira Serpa; Rafaela Angelon; Frederick van Amstel,Coming to terms with design wickedness: Reflections from a forum theatre on design thinking,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3036&context=drs-conference-papers,"Contemporary design thinking is often described as a designerly approach to dealing with wicked problems – problems that are too complex and deemed impossible to fix, but that can be tamed and solved with proper design methods. Wickedness is a fundamental justification for designing things as a leap of faith or even as a kind of magic. This practice-based design research questions this justification while also opening up new understandings of wickedness. By creating a Forum Theatre session with characters inspired by the musical Wicked as allegories for different design agents/subjects in an online event, the authors engaged design spectators in critical thinking of their own roles and practices from a broader social and political perspective. We conclude that wickedness is not necessarily a nasty quality of design problems and solutions but a relational quality that can be explored by anti-oppressive approaches to design thinking and design doing.","design thinking, wicked problems, wickedness, theatre of the oppressed.",818
2022,Peiying Jian; Jin Gu; Alison Olechowski,Connecting creative product design processes to creative product design outcomes: A scoping review,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3030&context=drs-conference-papers,"Generating repeatable guidelines for designing creative products has long been an aim of the design research community. Even so, a widely trusted or agreed-upon process has not yet emerged. As a first step toward this goal, it is important to take stock of the reported connections between creative design processes and creative design outcomes. Thus, we conducted a scoping review focusing on creative prod-uct design. Our search identified 130 papers published from 1969 to 2021. The most frequent study type was a proposal paper (n = 53). Twenty-seven of the included papers used experimental methods. When connecting the creative design process to the outcome, 72 papers theorized about how the targeted design process could influence design outcome creativity; 58 papers used empirical methods to assess outcome creativity. These findings suggest that more empirical studies are needed to examine the process-to-outcome association in creative product design.","creative design process, creative design outcome, scoping review, product design",498
2022,YeDam Ryu; KwanMyung Kim,Constant problem and solution space investigation method in a user study phase: Focusing on early elderly's needs and design solutions identification,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2977&context=drs-conference-papers,"The design thinking process also known as the problem-solving process has a unique cognitive process compared with other areas, such as natural science. During the de-sign process, the problem and solution areas are created in the designer's mind and evolve simultaneously until the process is completed. This co-evolution also occurs at the stage of a user study that is considered the stage of discovering the problem in the typical design process, such as the Double Diamond Model. However, the solution de-rived in discovering the problem stage is ignored or does not develop enough. This re-search suggests the method that can capture and develop the solution generated in a user study. Furthermore, through the case study, this research shows how it can be ap-plied in an actual user study and how the co-evolution of the problem and solution area occurs in the user study.","design thinking, cognitive process, co-evolution, user research framework",321
2022,Jocelyn Bailey,Constructing a critical anthropology of contemporary design practices,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3016&context=drs-conference-papers,"This paper articulates a critical approach to researching design as a contemporary phenomenon that was developed through my doctoral research. The approach - critical anthropology of design - is a combination of anthropology of design, critical strategies borrowed from other fields, and a ‘Foucauldian’ theoretical toolkit, which together allow us to see design as a complex disciplinary apparatus. I advocate for such an approach – a switching of the disciplinary lens when studying design, and a more sceptical engagement between social disciplines and design – as essential for both robust critique and original insight. Such an approach is productive and necessary specifically where one’s intent is investigating how power is operant in and through design. The argument for criticality is followed by a discussion of the practicalities both methodological and ethical of implementing such an approach.","critical research, power, discipline, anthropology of design",527
2022,Natalja Laurey; Marleen Huysman; Maura Soekijad,Crafting in the backstage: Materiality and the changing work of designers,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2907&context=drs-conference-papers,"Drawing on Goffman’s metaphor of frontstage and backstage, this article analyses the role of materiality in day-to-day work practices of craftspersons. The study is based on an ethnographic study of 17 months at a design firm which was amid a shift from product to service design. This means that instead of tangible products, the designers at the firm created intangible services. This shift in work practices reduced crafting to making visualizations for reports and presentations. As a response, the designers sought ways to spend more time on manually crafting in their work. In the backstage, when among trusted peers and not facing clients and other audiences, the designers spent a lot of time on making new design tools and practicing new techniques even though this did not directly contribute to the success of the design project for their client. It allowed them to practice and develop their craft skills, make sense of requirements of their renewed work context, and replenish emotional energy. The main contribution of this paper is through adding empirical evidence emphasizing the embodied perspective to crafting. Because of the entangled relationship between craftspersons and materiality, crafting practices are enacted as a matter of habit.","(changing role of) design in organizations, materiality, identity, ethnography",346
2022,John Gero; Julie Milovanovic,Creation and characterization of design spaces,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2842&context=drs-conference-papers,"Designers advance in the design processes by creating and expanding the design space where the solution they develop unfolds. This process requires the co-evolution of the problem and the solution space through design state changes. In this paper, we provide a methodology to capture how designers create, structure and expand their design space across time. Design verbalizations from a team of three professional engineers are coded into design elements from the Function Behavior Structure ontology to identify the characteristics of design state changes. Three types of changes can occur: a change within the problem space, a change within the solution space or a change between the problem and the solution space or inversely. The paper explores how to represent such changes by generating a network of design concepts. By tracking the evolution of the design space over time, we represent how the design space expands as the design activity progresses.","design space, protocol analysis, networks, design concepts",912
2022,Colin M. Gray,Critical pedagogy and the pluriversal design studio,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2832&context=drs-conference-papers,"Studio learning is central to the teaching of design. However, the disruption of the COVID-19 pandemic, alongside emerging and historic critiques of studio ped-agogy, creates a space for critical engagement with the present and potential futures of design education in studio. In this paper, I outline historic critiques of studio pedagogy, drawing primarily from critical pedagogy literature to frame is-sues relating to disempowerment, student agency, and monolithic representa-tions of the student role and student development. I build upon this critical foundation to reimagine studio practices as pluriversal, recognizing the challeng-es and opportunities of bridging epistemological differences and facilitating the potential for pluralism in design curricula, our student experiences, and the fu-ture of design professions.","studio pedagogy, design education, critical pedagogy, pluriversal thinking",689
2022,Belen Barros Pena; Bailey Kursar; Rachel Clarke; John Vines,Curb your enthusiasm: The dissonances of digitising personal finance,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2865&context=drs-conference-papers,"Financial technologies are often credited with empowering the consumer-citizen. The discourse that surrounds them is overwhelmingly positive, emphasising their contribution to speed, efficiency, availability, competition, quality and affordability. These very same technologies, however, also clash against the meanings that we attach to money, and against the things we value in our interactions with it. Through a review of the design literature on moneywork, and our own research with people experiencing both mental illness and financial difficulty, we discuss a list of dissonances that result from digitising our personal finances. We hope this discussion will encourage designers to reflect and think critically about financial technologies, and to look beyond the hype currently built around them.","financial technologies, digital money, mental health, financial difficulty",334
2022,Miriam Sturdee; Soren Knudsen; Sheelagh Carpendale,Data-painting: Expressive free-form visualisation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2836&context=drs-conference-papers,"Data visualization can be powerful in enabling us to make sense of complex data. Expressive data representation – where individuals have control over the nature of the output – is hard to incorporate into existing frameworks and techniques for visualization. The power of informal, rough, expressive sketches in working out ideas is well documented. This points to an opportunity to better understand how expressivity can exist in data visualization creation. We explore the expressive potential of Data Painting through a study aimed at improving our understanding of what people need and make use of in creating novel examples of data expression. Participants use exact measures of paint for data-mapping and then explore the expressive possibilities of free-form data representation. Our intentions are to improve our understanding of expressivity in data visualization; to raise questions as to the creation and use of non-traditional data visualizations; and to suggest directions for expressivity in visualization.","data visualisation, painting, expressivity","3262"
2022,Marlene Erickson; Darlene McIntosh; Brenda Crabtree; Connie Watts; Zoe Laycock; Nicole Preissl; Nadia Beyzaei; Jean Chisholm; Caylee Raber; Sari Raber,Decolonizing cultural safety education in the healthcare system through cultural immersion in indigenous knowledge sharing & material practice,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3062&context=drs-conference-papers,"This project explores Indigenous-led arts and material practice workshops as a form of cultural safety education by fostering dialogue between non-Indigenous healthcare students and Indigenous students in the Lheidli T’enneh Territory (Prince George, Canada). Uniquely, this project is led by an art and design university, and combines Indigenous and designerly ways of knowing to consider an approach to cultural safety education that is not solely focused on the healthcare student or practitioner as the learner, but includes the community as key contributors to the learning experience. Core to the workshop model is the combination of sharing Indigenous histories and the current state of systemic racism, with the making of drums, rattles and other Indigenous material practice. The paper will provide an in-depth overview of the four key components of the workshop model — convening, sharing, making, and resting — and discusses the role of designers in supporting this cultural safety education initiative.","cultural safety education, indigenous methodologies, decolonial, making, behaviour change",762
2022,Eric Gordon; Yihyun Lim; James Paradis; Tomas Guarna; Gabriela Degetau; Mona Vijaykumar,Deep listening: A framework for collaborative climate adaptation,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3105&context=drs-conference-papers,"This article introduces Deep Listening, a novel transdisciplinary research agenda and framework for collaborative climate adaptation. It argues for the urgency to develop a communication approach in understanding how frontline communities interact with mediating institutions. Deep Listening is presented in five components: 1) knowledge sharing (mutually agreed upon protocols for data production and use); 2) holding space (co-creating spaces where institutional actors and communities can exchange, learn from each other and discuss); 3) the production and sharing of climate imaginaries (where local or Indigenous knowledge and community values are respected); 4) sensemaking with a diversity of perspectives and scientific data; and 5) evaluation and monitoring support to assure accountability and to assess quality of information. Based on a literature review of adaptation studies, the case is made that the Deep Listening approach can enhance the sense of procedural justice and mitigate maladaptive outcomes.","climate adaptation, climate justice, codesign, collaborative design",768
2022,Fernando Galdon; Ashley Hall,Deep products via undisciplined stewardship: Towards an environmentally-led design pedagogy for the 21st century,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2937&context=drs-conference-papers,"Designers are envisioning new typologies of products aiming for instance to ex-tract CO2 from the environment or creating products from landfill waste, in this context a fundamental question arises; what could be a philosophical framework for a subtractive practise in design? In this paper the notion of Deep Products is introduced by building from notions of Deep ecology, Deep Design, and steward-ship. This theoretical proposition addresses the design of products from a life-cycle perspective through contemporary notions of subtraction-by-design. The model presented transitions design to a model demanding extended projects considering every aspect of the life-cycle of products, from inception to deployment, while addressing issues of impact and reuse with the characteristic of sub-traction-by-design. In this context, undisciplined stewardship is introduced as an ethical responsibility principle to enable the creation of such products by build-ing from notions of personal responsibility, alterplinarity, and stewardship.","deep products, undisciplined stewardship, circularity, design education",261
2022,Ingvill Gjerdrum Maus,Democratic design literacy research,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2996&context=drs-conference-papers,"This paper presents ideas about education and democracy embedded in studies on de-sign literacy for sustainability. The descriptions of one semi-structured group interview study and one action research study provided in three research papers are analysed in light of three different conceptions of education and democracy. The analysis outlines how the research methods used in situations in which students (1) engage in questions, introductions and tightly structured tasks developed from research-based knowledge; (2) interact with and share their thoughts and reflections in groups; and (3) respond to open-ended questions contribute to research enabling design education for democracy, design education through democracy and democratic design education, respectively. These results are of relevance to the development of both education and educational research concerning design literacy.","design literacy, design education, democracy, educational research",268
2022,Heloísa Oliveira; Suzete Venturelli,Design and cyberactivism on social media during Covid-19 in Brazil,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2831&context=drs-conference-papers,"The article presented below addresses the presence of design, in its intersection with art and technology, in activist actions disseminated and organized through digital social media during the context of the COVID-19 pandemic in Brazil. To this, four contemporary works of cyberactivism and art-activism in digital social media will be presented and analyzed to obtain a more in-depth insight into how these cases show design, as well as the respective strategies of action in this period, marked by political crises, hyperconnectivity in networks, and social distancing.","design, activist design, cyberactivism, Covid-19, social media",296
2022,Alison Place,Design as a practice of care: Feminist perspectives on preventing harm and promoting healing through design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3066&context=drs-conference-papers,"Design as a discipline has traditionally positioned itself as an enterprise in service to capitalism, perpetuating the domination of wealth and the exploitation of la-bor and resources, but recent discourse in the field has increasingly raised ques-tions around design's social and environmental impact. These discourses typically address themes of inclusion, sustainability and ethics, but some have gone fur-ther to explore the potential for care to play a role in the design process. More than ever, an interrogation of the connection between design and care is need-ed, as issues such as climate change, social inequality, global pandemics and ag-ing populations require designers to negotiate relational values in order to ad-dress systemic problems. This paper aims to explore and elucidate design as a practice of care through a critical, intersectional feminist lens by interrogating existing design practices and norms, and reimagining the role that care could play in inclusive design. An analysis of case studies is presented to document a plurality of ways in which concepts of care are shaping present modes of design, and to propose methodologies and pedagogies that are necessary to make care an integral part of design.","inclusive design, feminism, care","1039"
2022,Cara Shaw; Farnaz Nickpour,Design as an agent of narratives: A conceptual framework and a first exploration in the context of inclusive paediatric mobility design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2800&context=drs-conference-papers,"Although much of human experience is qualitative, front-end design documentation typically defaults to quantification which can abstract, dilute or lose meaning and reasoning with regards to lived experiences. Narratives are a well-established channel for gathering rich qualitative insights around individual and collective experiences, perceptions and values. However, the potential to advance the role of design beyond simply an embodiment agent for dominant narratives - to an agent for uncovering, interrogating, speculating, and scaling a diversity of narrative ‘classes’ and ‘statuses’ - is yet to be fully explored. This paper proposes a conceptual framework positioning design as an agent of narratives through three strategic narrative roles: (1) acknowledgement and capture, (2) negotiation and speculation, and (3) embedding and scaling. A first exploration in the context of inclusive paediatric mobility design is used to explore initial insights, implications and limitations of incorporating narratives, as well as their potential to amplify marginalised voices, inform and steer design practice, and bring about transformative impact.","narrative, design process, human-centred, inclusive paediatric mobility",525
2022,Estelle Berger,Design as posture: Developing enlightened subjectivity with the philosophy of yoga,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2828&context=drs-conference-papers,"This research aims at supporting designers in developing a both embodied and reflective posture in practice – referred to as “enlightened subjectivity”. A dialogue is set up between the Samkhya, an early Buddhist philosophy at the basis of Yoga, and the design discipline. Grounded in practical experience, this inspirational framework allows approaching the sense-making process occurring in practice, through perception, understanding, action, and relation. This is sustained by professional posture, the specific way in which one invests their activity, giving it substance, meaning and justification. Implications for design education relate to increasing awareness among designers on their own posture, and learning to adjust it in different situations to achieve union – the meaning of “yoga”. Reflection is prompted on the use of tools and methods, on the meaning of action in design, and on the development of professional identity.","professional posture, embodiment, experiential knowledge, reflexive practice",314
2022,Emmanuel Bonnet; Diego Landivar; Alexandre Monnin; Ulises Navarro Aguiar,Design beyond the human world of management and organizations: Towards a cosmology for the anthropocene,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3028&context=drs-conference-papers,"In this paper, we intend to make explicit the shared ontological foundation of design and management and question them in light of the advent of the Anthropocene. To do so, we first draw these disciplines closer before qualifying their common ground as an underlying “cosmology they share”. This cosmology is characterized by the centrality of the notion of organization. We argue that design as well as design knowledge must be assessed with regards to this peculiar cosmology. We call for the need to go beyond what we call the “monism of organizations” or the “organized world”. We propose a new direction for design oriented equally a) toward the organized world, setting the task of suitably deconstructing it or properly shutting it down, and b) towards the Earth itself, in search of a new, more adequate cosmology and more sustain-able forms of life rather than trying to hubristically improve the habitability of the world.","anthropocene, cosmology, design, organization",696
2022,Mariana Fonseca Braga; Emmanuel Tsekleves,Design capabilities for community resilience: Towards dialogic practices and policies,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3031&context=drs-conference-papers,"This paper draws on a pilot study insight into Brazilian informal-settlement communities’ problems, adaptative strategies and needs during the COVID-19 pandemic. Although communities play a noteworthy role in resilience, emergency and recovery plans often lack sufficient community engagement. This contributes to leaving particularly disadvantaged communities behind. Inequalities were further exacerbated during the pandemic, urging the deployment of plural and sustainable measures, which can promote equity in a global health crisis. Design can play a meaningful role in tackling inequalities in emergency and recovery. However, this role of design is still under-researched in resilience. We expand on related work analyses to draw on key design capabilities for the development of dialogic practices and policies aiming to contribute to designing effective participation of communities in decision-making processes. These key design capabilities support the development of dialogic design practices and policies by enhancing and supporting collaboration and communication throughout policy co-design.","design capabilities, community resilience, dialogic practices and policies",344
2022,Patricia Raquel Bohn; Emanuele Konig; Leandro Miletto Tonetto; Claudia de Souza Libanio,Design contributions in generating innovative solutions for human and planetary health,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2885&context=drs-conference-papers,"The study aims to identify the design contributions in generating innovative solutions for human and planetary health published in peer-reviewed journals in the past five years and relate them to the Sustainable Development Goals (SDGs). A systematic literature review was performed by mapping the current research on design and human and planetary health. The analysis allowed us to identify that the solutions generated consider SDG 3 in all studies. Other SDGs were also identified, aimed at the planet's sustainability, but in a more incipient way. The role of design has been identified as crucial to meeting global demands, but design still needs to focus more on other SDGs and the environment.","design for health, solutions, human and planetary health, sustainable development goals.",420
2022,Håkan Edeholt; Jomy Joseph,Design disciplines in the age of climate change: Systemic views on current and potential roles,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2894&context=drs-conference-papers,"After working several years with industrial design as a tool for the kind of radical systemic change, climate change arguably requires; it now seems timely to discuss the systemic obstacles that make such a shift so hard to implement. Much at odds with current discourse, the article defends current design disciplinary skills by focusing on the tension between what designers tend to do for sustaining the present system vs. what designers could do to support transition to a radically different system and why the latter is so hard to achieve but still so urgently required. With the overarching question – ""what can design(ers) do?"" – the article establish design disciplines as a distinct entity apart from design. Subsequently it gives an overview of how different disciplines have emerged as 'answers' to how societies, have developed and finally suggest a model for how to address climate change through disciplinary cooperation.","refuturing, climate change, industrial design, development",501
2022,Žarko Dumičić; Katja Thoring; Hermann W. Klöckner; Gesche Joost,Design elements in data physicalization: A systematic literature review,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3032&context=drs-conference-papers,"Data physicalization is a growing research field that focuses on data representation and communication through the geometry or materials of physical objects. As part of this paper, we aim to contribute to the design-centric physicalization research by presenting a systematic literature review on the topic. We have identified and included 163 published and peer-reviewed conference papers and journal articles with primary data on physicalization artifacts. We have analyzed the sources from the point of view of conceptual and practical design elements. The results provide an insight into the state-of-the art research on design elements in data physicalization. This review is especially relevant for design and art researchers interested in the field of physicalizations.","data physicalization, data visualization, data sculpture, physical visualization, literature review","2257"
2022,Simone Mello Pereira Uriartt; Sine Celik; Peter Lloyd,Design experiments for a development organisation in the Brazilian Amazon rainforest,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2926&context=drs-conference-papers,"In the midst of climate change, and the need to seek more sustainable ways of living, design is increasingly tackling problems at a societal level. This paper reflects on a strategic design project at a Brazilian foundation focused on sustainable development in the Amazon rainforest region. In this study, we asked what contributions design can bring to organisations involved in addressing development issues. The paper describes several experiments and strategies to make it tangible to non-designers how a design-led process unfolds and how design can support the organisation's efforts in delivering value to the communities they serve. The case study offers an example on how design practices combined with systemic approaches can spark increasing levels of collaboration across siloed departments.","design practice, systemic design, organisational change & development, sustainable development",218
2022,Teksin Kopanoglu; Katie Beverley; Dominic Eggbeer; Andrew Walters,Design for patient empowerment: Guidelines to design for supporting the self-management of people living with chronic conditions,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2969&context=drs-conference-papers,"Management of a chronic condition can be challenging, yet expectations from patients towards self-management have been increasing. Patient empowerment in chronic condition care has been gaining attention as a way of increasing the quality of life of patients and sustaining the limited resources of healthcare services. Design has the potential to facilitate empowerment through the designed products and services, yet how this can be achieved has not been fully explored. In this paper, we investigate empowerment from the patient’s perspective and present design guidelines to facilitate empowerment. A design research approach was followed utilising design probes. Research methods include observation, interview, cultural probe and co-making workshop. The study was conducted with people living with a chronic condition called lymphoedema and their healthcare providers. This study presents that, patient empowerment is beyond increased power in decision-making, and is associated with everyday life with its competing priorities and un-prescribed adaptations to self-management. We propose that an individual’s readiness for empowerment should be considered to provide the right support at the right time for the patient. In this study, the rich everyday chronic condition experiences are transferred into design guidelines to contribute to the development of future self-management support.","patient empowerment, design for people living with chronic conditions, self-management",650
2022,Lucy Kimbell; Liz Richardson; Ramia Mazé; Catherine Durose,Design for public policy: Embracing uncertainty and hybridity in mapping future research,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2866&context=drs-conference-papers,"Addressing contemporary public policy challenges requires new thinking and new practice. Therefore, there is a renewed sense of urgency to critically assess the potential of the emerging field of ‘design for policy’. On the one hand, design approaches are seen as bringing new capacities for problem-solving to public policy development. On the other, the attendant risks posed to effective and democratic policy making are unclear, partly because of a limited evidence base. The paper synthesises recent contributions in design research, policy studies, political science and democratic theory which have examined the uses of design for public policy making. Mapping out areas of debate building on studies of design from policy studies and from within design research, we suggest promising directions for future cross-disciplinary research in a context of uncertainty.","design for policy, design research, public policy, political science","1506"
2022,Willem van der Maden; James Derek Lomas; Paul Hekkert,Design for wellbeing during Covid-19: A cybernetic perspective on data feedback loops in complex socIotechnical systems,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=3089&context=drs-conference-papers,"The COVID-19 pandemic has put wellbeing on the global agenda like never before. Many businesses, organizations, and even governments have recognized wellbeing as a formal policy goal. This paper addresses the question of how to design complex systems to improve the wellbeing of their stakeholders. We present a case of helping a university adopt a systematic approach to wellbeing assessment and improvement during the COVID-19 crisis. To support the improvement of student and staff wellbeing, we adopted a cybernetic perspective. Practically, this involved focusing on the design of a feedback loop that used wellbeing assessments to inform organizational actions. We argue that “off-the-shelf” assessments of wellbeing are often insufficient for supporting a systemic response to data because they lack context-sensitivity and actionability. While a “cybernetic perspective” may evoke a sense of the inhuman or mechanical in the optimization of wellbeing, our case study suggests otherwise. At least from our perspective, a society that aims to improve wellbeing may look more like a deliberative or dialogical democracy than an automated AI system.","cybernetics, wellbeing, governance, pandemic, positive design",363
2022,Jiao Song; Wei-Ken Hung; Lin-Lin Chen,Design innovation strategy for an IoT startup in Xiaomi business ecosystem: A case study of Yeelight technology,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=2900&context=drs-conference-papers,"Through case study and in-depth interviews, this research investigated the devel-opment process of an IoT startup company—Yeelight Technologies—to gain insights about resources sharing and co-creation between an IoT smart hardware startup and the Xiaomi business ecosystem. The research findings show that during the life cycle of a start-up venture, certain cooperative strategies were employed to create partnerships to lower risks, to provide expertise transfer in a complementary fash-ion, and to create value while mitigating competition in the vulnerable start-up phase. The initial support in design expertise from Xiaomi played a vital and indis-pensable role for Yeelight in strengthen its design expertise, enabling the latter transition phase where Yeelight developed its own design strategy to compete with globally well-known lighting brands. The case study provides a reference about how an IoT smart hardware startup cooperates with a major company with a strong business ecosystem.","start-up, hardware, design strategy, business ecosystem","1192"
