Publication Year,Author,Title,Url,Abstract,Keywords,Downloads
2010,Kaye Shumack,"Contradictions, Complexity and the ‘Conversational Self’ Design Research Methodology: “Australian Citizens’ Parliament” Documentary",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1890&context=drs-conference-papers,"This paper addresses the role of the designer as actor/ agency working within and across flows of knowledge, perception and information for filtering, negotiating and mediating design decision-making. The research methodology uses auto-ethnographic writing to construct and explore a series of deliberative conversations as (I /You/ Me / We). Each of these personas offers a distinctive mediatory stance for the designer/self to engage with relations to other-ness across personal and public social contexts. As a second order cybernetic approach, the designer/self is thus constructed as being simultaneously participant and observer in ongoing collaborative design conversations as synthesis. These fictive and auto/biographical personae provide access to a range of viewpoints and perspectives, which can be used to actively reflect, mirror and respond to stakeholder interests and investments, whilst effectively being considered in light of the designer’s own reflections on, in, and through action (Schön). Whilst the paper proposes this methodology as having general benefit for design research in any field, its application for a visual design narrative project is described. The case study is of the making of a video documentary about the ‘Australian Citizens’ Parliament’ (2009), as 150 randomly selected citizen participants take part in a deliberation about ways to improve Australian democratic governance systems. The designer’s process of decision-making and story telling is guided by using the personae methodology to engage with synthesis of multiple perspectives from the video capture process. Key stages of the script design process are described, where the designer uses the framing and mediating concepts of public/private; and individual/collective (I/ You/ Me/ We) to generate a revised form for the documentary as an essayistic work consisting of a series of ambient scenes. What emerges in this final video piece is an engaging narrative treatment and shared understanding about a uniquely Australian political context, titled ‘Deliberation Nation’.","Designer As Actor/Agency, Experiential Narrative, Ambient Scene Design Methodology",87
2010,Neda Ghadir; Dawood M. Garavand; Ali Faraji,Converting the Participants’ Verbal Expressions into Design Factors,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1826&context=drs-conference-papers,"The designers usually apply various qualitative and quantitative techniques in investigating users’ desires. Once such techniques are applied, they deal with the difficulties of making the outcome data comprehensible enough to be used in the subsequent steps. This paper presents some encountered complexities of a pilot survey titled “Designing and Implementing an Artificial Design Tool Based on Improved Kansei Engineering”, in an effort to describe the borderline between quantitative and qualitative methods and their transformation point, and a practical solution suggested as co-qual-quant model. Through conducted case study, we have used qualitative methods on the human side (e.g. PPP and Mood Board) and quantitative techniques (e.g. AHP) on the other side and inferred some co-qual-quant model-based parameters to be further injected to the design machine.","User-Centric Design, Qualitative Techniques In Design, Design Problem Solving, Kansei Engineering, Ahp In Kansei Engineering, Co-Qual-Quant Model In Ke",73
2010,Louise Valentine; Georgina Follett,Craft as a Form of Mindful Inquiry,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1900&context=drs-conference-papers,"In this research project ‘Communication of Craft Practice’ is the subject and the problem is one of transparency of the intellectual act and accessibility to the embodied knowledge. Why? The skill of coherently expressing the intellectual and personal voice within the development of craft practice is usually missing. There is a gap in our knowledge. The methodological framework is Mindful Inquiry which is a synthesis of critical social science, hermeneutics, phenomenology and Buddhism (Bentz and Shapiro, 1998).The research involves working directly with professional practitioners to embark on a series of creative journeys from which craft as an experience, process, product and service could be observed and evaluated. The practitioners included a 3-D metal designer, curator, interactive jeweller, product artist and woven textile designer. The aim is to reassess the term craft practice as a means of understanding the impact of social, political and technological change by documenting the practitioner’s thinking processes throughout a period of practice. It is to consider combining visual and written outputs as means of supporting the identification of the new knowledge gained through practice, and how this knowledge is used cumulatively to develop craft. The objective is to nurture a dialogue with practice and to document the process of thinking and making associated with craft. This paper provides the context and framework for research as well as presenting the findings from it. It exposes the methods and the accompanying rational for using them in relation to mindful inquiry, and it presents a new perspective from which to view and discuss craft practice. The argument is concerned with articulating the relevance of mindful inquiry as a methodology for critiquing and supporting the development of craft thereby supporting the contextual understanding and meaning of the research findings and procedures when they are presented. It is also to offer new craft knowledge in terms of the phrase ‘practice’.","Craft Practice, Mindful Inquiry, Visual Language, Communication, Methodology",187
2010,Andrée Woodcock; Jackie Binnersley; Panos Kyriacou; Viktor Rybynok,Creating an Electronic Patient Held Health Information Card,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1913&context=drs-conference-papers,"In many areas of health care, professionals rely on patients to provide information about their medical history. However, patients may not be able to remember details or communicate essential information relating to, for example, current conditions, medication and allergies. Currently no central system exists which serves all the UK .Therefore, an electronic, patient held health record system has been proposed as a way of improving patient safety. This development has been driven by a user centred process, from requirements capture to iterative development, longitudinal trials and dissemination. Through this process the project has raised debate and awareness amongst the public and medical professionals about power relationships within the health service and the need for the public to take a greater responsibility in matters related to their own health.","User Centred Design, Health, It Systems",78
2010,Burcu Yancatarol Yagiz,Cultural Appropriation in Design and ‘The Cipher’,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1915&context=drs-conference-papers,"Dynamics of globalization redefine objects as agents of cultural exchange in various everyday contexts. Design activity constitutes a significant channel of cultural exchange because it presents objects to a system of social interactions that does not require geographical proximity of cultures. Design’s conceiving a cultural element in a product, thus starting the process of commoditization involves practices of cultural appropriation. Appropriation of cultural elements from their local contexts to be designed or re-designed translates the element’s cultural value into an exchange value that presents ‘negotiated decodings’ (Rogers, 2006) of the ‘different other’. Through design channels, ‘the cipher’ (Ono and Buescher, 2001), ‘a figure through which various commodities with multiple exchange values are marketed’, is produced as ‘a social concept that circulates like a commodity’ (Ono and Buescher, 2001, p. 26). ‘The cipher’ sets cultural stereotypes by encoding selected characteristics of a culture in a series of products and limits the (articulation) capabilities of design agency down to commodities floating in the market without any original cultural content. Design’s interpretation of culture needs a critical reflection on the processes of commoditization and practices of cultural appropriation. Through this critical reflection, design’s capabilities to propose new grounds for cultural exchange as an ongoing process of growth can be explored. This paper discusses cultural appropriation as a key strategy in design’s interpretation of culture in products and recognizes cultural appropriation as a practice for creating ‘the cipher’ through cultural encoding and decoding. The research project named ‘A Kaffiyal Project’ presented in this paper focuses on the transformation of the kaffiyeh (the Middle Eastern headdress) from a traditional element of cultural identity to a fashion statement in different parts of the world. By using strategies of creating ‘the cipher’, the research explores and documents ways of decoding cultural stereotypes through design processes.","Cultural Appropriation, ‘The Cipher’, Focus Group, Kaffiyeh, Stereotype, Participatory Design","1742"
2010,Mithra Zahedi; Manon Guité; Giovanni de Paoli,Dealing with the Human-centered Approach within HCI Projects,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1919&context=drs-conference-papers,"Our interactions with objects or/and systems through digital screens are constantly increasing. Industry and information technology have more and more ambition toward offering new functions and interactions through these computerized systems. At the same time as the complexity of these systems is escalating, the complexity in designing them also grows. While user-centered approaches and usability in the area of human-computer interfaces (HCI) have been thoroughly researched for more than a decade now, we still encounter regularly unsatisfying interfaces. It is generally recognized that the design of HCI within multidisciplinary teams brings better answers to users. However as design practitioners, we see the inadequacy when it comes to working with other disciplines, at the conceptual level, and in creating shared understanding and new knowledge regarding user-centeredness. The paper explains what factors contribute to user-centered design and how we can see the inadequacy within multidisciplinary teams. Aiming to create the conditions for knowledge sharing and emergence of innovative and sustainable solutions, we propose a model called environment for reflective collaboration that encourages interdisciplinary attitude and allows for achieving joint reflective practice. Both seem necessary for dealing with the complexity of HCI. In this model, design is used as a method to understand people. Applying this design process in the early stages of a project provides the needed structure for collaboration. We explain the model as used in a real project, and we explain how a project-grounded approach helped the team bridge theory and practice.","User-Centered Design, Hci, Interdisciplinary, Project-Grounded Approach",285
2010,Robert Harland; Maria Cecilia Loschiavo dos Santos,Design Education as a Practice of Affiliation: Facilitating Dialogue Between Developed and Developing Nations,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1835&context=drs-conference-papers,"Exploring Design research and Design education that straddles developing and developed world contexts is the aim of this paper. It is a bold ambition to identify the key debates that inform these two significant aspects of Design – much too big to cover in the limited space here. Nevertheless we speculate on some of the issues that emerge from within Architecture, Urbanism, Philosophy, Sociology, Geography, Education and Design. We do this through the idea expressed by Lang that ‘affiliation’ is the need that links to all other human needs. We hypothesize that affiliation, and our need for belonging not only within our local communities, but also at a global scale, is a central concern that links research and education in developing and developed world contexts. Some design practitioners are shown to be tackling this problem, but too often these are single projects limited in scale. We maintain that these worthwhile and noble efforts must be scaled up to deal with problems of urban planning through first, second, third and fourth order design concerns, recognizing that whilst contemporary design is increasingly occupied with ‘interaction’ and ‘environment’, the established preoccupation with ‘symbols’ and ‘things’ remains out of reach for millions of urban poor. In fact, urban designers consider ‘symbols of affiliation’ as central to city dwelling. Design research and design education must therefore aspire to a material democracy that judges the appropriateness of each given situation on its merits, recognizing the need at times for basic material provision.","Affiliation, Design Education, Social-Actualisation, Design For The Dispossessed, Urban Design",81
2010,Simon Grand; Martin Wiedmer,Design Fiction: A Method Toolbox for Design Research in a Complex World,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1828&context=drs-conference-papers,"Current debates on design research, and its relation to other research fields and scientific disciplines, refer back to a fundamental distinction introduced by Herb Simon (Simon, 1996 (1981)): Design and design research do not primarily focus on explaining the world as it is; they share with engineering a fundamental interest in focusing on the world as it could be. In parallel, we observe a growing interest in the science studies to interpret scientific research as a constructive and creative practice (Knorr Cetina, 1999; 2002), organized as experimental systems (Rheinberger, 2001). Design fiction is a new approach, which integrates these two perspectives, in order to develop a method toolbox for design research for a complex world (Bleecker, 2009; Wiedmer & Caviezel, 2009; Grand 2010).","Epistemology, Science Studies, Design Fiction, Experiment","2480"
2010,John Calvelli,Design History education and the Use of the Design Brief as an Interpretative Framework for Sustainable Practice,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1804&context=drs-conference-papers,"Over the last several years, designers, researchers and educators have been increasingly concerned with what effect design has had, and could have, on the current condition of unsustainability. If design has had a significant part in materializing unsustainability, then we must try to change its disciplinary parameters and relationships. How can we teach design history in order to engage students in this critical work? This paper will document an ongoing experiment in the teaching of design history to undergraduate students in visual communication in two colleges of art and design. The course asks students to interpret images from the broad history of design through the lens of a common form of a “reverse design brief,” modified to engage the student in the task of pondering designs’ future effects. It is hoped that this pedagogical tool will not only allow the student to internalize this strategic tool of design practice, but as well allow them to understand the present-day consequential effects of designing. I will attempt to judge the success of the modified brief, from the standpoint of the qualitative insights of students into the ongoing designing effects of historical design objects. This pedagogy raises questions regarding the uses of design history, the relationship between historical study and practice, the understanding of contemporary and historical frameworks and the engagement of an historical and ecological imagination. Can the design history classroom become a locus for a critically engaged, experimentalist pedagogy that can be experienced by the future designer as an essential tool in developing a sustainable practice?","Case Study/Studies, Design Brief, Design History, Pedagogy, Practice, Sustainability, Unsustainability",139
2010,Parsa Kamehkhosh; Alireza Ajdari; Yassaman Khodadadeh,"Design Naturally, Dealing with Complexity of Forms in Nature & Applying it in Product Design",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1843&context=drs-conference-papers,"The aesthetic NORMs have formed some presupposes in designers’ minds which don’t let their eyes see the reality of forms in NATURE before their abstracting mind see. They usually reduce complex forms to their basic geometries and proportions, in order to find orders in their complexity and to harmonize them with their design paradigms. We believe that this common vision to the nature, deprive us from perceiving its reality. This paper proposes a new vision to the nature and thereby present nature’s approach to the form issue, and some of its manifestations. These findings which are presented under the title of DESIGN NATURALLY would guide designers, one step closer to the complex reality of forms in nature to get inspired by. Our point here is that this approach takes us far beyond the law-bound principles of the geometry and traditional design aesthetics and would create a new aesthetic language to the world of products based on the real complex world. Design Naturally, Dealing with Complexity of Forms in Nature & Applying it in Product Design","Abstraction, Growth Story, Forces, Complexity, Natural Forms, Design Naturally",184
2010,Yong-Ki Lee; Kun-Pyo Lee,Design research and the Complexity Encountered in People’s Critical Thoughts,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1855&context=drs-conference-papers,"This study focuses on the concept of “Critical Design”, which describes the development and use of design objects for the discussion of social and technological problem areas. “Critical Design” provokes or puzzles the consumer. Instead of offering people merely optimized and constraint action patterns, open situations and questions are created. The arising reactions provide valuable insights for innovative product development and basic design research. This paper assesses the potential of “Critical Design” approaches to be utilized as novel research tools for future challenges to design. The main contributions of this paper are threefold. Firstly, it reviews various ways of user engagement to design that reinterprets the conventional relationship of user and designer. Secondly, it selects and evaluates specific qualitative research methodologies that accept and support the active involvement of the researcher as well as the importance of letting theories “emerge” out of data, in order to develop a methodological research framework specific and original to design. Finally, the study offers an assessment of “Critical Design’s” potential, to understand and deal with people in a novel and richer way and to test it as a research tool that supports complex approaches. “Critical Design” illustrates the need for design researcher to deal with complexity encountered in the general dynamic of actors and in people’s critical thinking.","Design And Society, Action Research, Social And Cultural Studies, Qualitative Research Methodology",104
2010,Victor Margolin,Design Research: Towards a History,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1861&context=drs-conference-papers,"Various starting points might be selected for the origin of design research but this paper will begin with the design methods movement in Great Britain. Two of the leading figures in the movement were Bruce Archer and John Chris Jones. The original conference on design methods was held in London in 1962 and Jones published the first edition of Design Methods: Seeds of Human Futures in 1970. Archer was involved with the establishment of the Industrial Design Research Unit at the RCA in the early 1960s and was also a founder of the Design Research Society in 1976. The DRS journal Design Studies was founded three years later. Design methods in the United States continued to develop through the Design methods Group at the University of California, Berkeley in the late 1960s. Horst Rittel was a central figure in this group. In 1968 Herbert Simon gave the Compton Lectures at the Massachussetts Institute of Technology. These were published shortly thereafter as The Sciences of the Artificial, which became a seminal book in the field of design research. Another group on design methods, which included Donald Schön, also developed at MIT. In the fall of 1982, the academic design journal Design Issues: History, Theory, Criticism was founded at the University of Illinois, Chicago and the first issue was published in 1984. Among its activities, the editors organized the first conference on doctoral education in design, which was held at Ohio State University in 1968. During the 1990s, the international network of societies and associations involved with design research expanded to include organizations in Europe, Latin America, and Asia. The Design Research Society organized a series of international research conference and an organization that includes a number of research societies in Asia and Europe was formed. While there is much activity today, there is still a problem in connecting the various discourse communities into a more coherent field of activity.","Design Research, Design Studies, Design History",997
2010,Carl DiSalvo,"Design, Democracy and Agonistic Pluralism",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1812&context=drs-conference-papers,"In this paper, the author presents an alternative approach to ‘design for democracy,’ drawing on the notion of agonistic pluralism. Specifically, the author highlights the differences between politics and the political within agonistic pluralism, and employing examples of contemporary design projects, discusses how these differences can been seen in the objects and practices of design. Through this critical examination, the author contributes a new perspective to the discourses of ‘design for democracy’ and expands the possibilities for democratic action and critique available to both practicing designers and design scholars.","Design, Politics, Political Design, Agonism, Democracy","2359"
2010,Leentje Volker,Designing a Design Competition: The Client Perspective,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1906&context=drs-conference-papers,"Design competitions are part of the design tradition since ages. Still structured empirical research about this topic is lacking. This paper describes the results of six months participatory observation as a member of a project team responsible for the organization of an international ideas competition. The data include observations, interviews and document analysis. The results for this paper focus on the design of the competition and stakeholder participation from a client perspective. The findings show four combinations of aspects that underlie several problems of design competitions as currently perceived by architectural practice: the dynamics of the brief, the balance between professionalism and ambition, the link between participation and competition aims, and the influence of expertise at client obligations. It is this constant search for a balance between ambitions, aims, opportunities and needs that make clients experience numerous difficulties during the design of a competition. It is however the same search that makes every competition unique and a wealth of information about clients and architectural design.","Architecture, Case Study, Client, Design Competition, Management, Participation",276
2010,Wendy Siuyi Wong,Designing Contemporary China: National Design Identity at the Crossroads,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1912&context=drs-conference-papers,"China is an ancient civilization rapidly developing in a globalized post-modern context. The country now finds itself at a crossroads, with outside ideologies and forces of “Americanization” and “Westernization” competing against its cultural heritage and communist economic system to form a national design identity for contemporary China. This paper uses the rise of modern design in China, design examples from Hong Kong and Taiwan, the 2008 Beijing Olympics opening ceremony, and Victoria & Albert Museum’s China Design Now exhibit to investigate questions of national identity as they pertain to design. It argues that, with the whole world watching China’s rise as a global economic power, the real challenge facing Chinese designers is how they can create a “new” image of China to present to the rest of the world, particularly the West, if they don’t wish to be stereotyped by images from the ancient past. To discuss the potential impact of Western design and economic influences on the development of a contemporary national design identity, this paper first investigates the relationship between a designer’s ethnic background and creative work to search for a possible direction of development of a contemporary national design identity for China. It concludes that cultural factors do not play a key role in every design project undertaken by Chinese designers in the Greater China region, but rather that decision depends on the nature of the design job. However, the author recognizes the importance of studying the cultural artifacts of this great civilization, as well as the urgent need to establish design curricula with Chinese elements, in order to discover how to establish a modern international style with a contemporary Chinese touch – that is, its contemporary national design identity.","China, National Design Identity, Globalization, Design And Culture, Chinese Design, Asian Design",328
2010,Gale Moore; Danielle Lottridge; Karen Smith,Designing Design Learning: A Case Study,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1869&context=drs-conference-papers,"As ‘designerly’ ways of thinking and knowing are increasingly understood to be relevant in fields outside the traditional design disciplines, there is need to conceive of and design appropriate pedagogy. The challenge is to successfully negotiate disciplinary crossings in ways that simultaneously respect the discipline of design and provide a space for exploration and innovation, while at the same time produce results that satisfy individual disciplinary standards as well as the institutional standards of the university. The paper presents a case study of a novel graduate course in design research in the University of Toronto’s Knowledge Media Design Institute (KMDI) – a multidisciplinary community in which the design has been largely grounded in models from human- computer interaction (HCI). The model of pedagogy that emerged out of this experience and reflection is then situated in terms of prior work on interdisciplinary pedagogy. We propose that our model of pedagogy grounded in what we call disciplined transdisciplinarity has the potential to generalise to other settings.","Pedagogy, Interdisciplinarity, Multi-Disciplinarity, Transdisciplinarity Innovation, Human- Centred Design",100
2010,Naureen Mumtaz,"Designing for Cultural Diversity: Participatory Design, Immigrant Women and Shared Creativity",https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1872&context=drs-conference-papers,"Immigration and multiculturalism are realities of the globalized world that has given rise to subcultures, which possess specialized knowledge. This increasing interaction among people from diverse cultures has produced a complex ethno-cultural mosaic that presents formidable challenges for visual communication designers’ as well as for other designers. Cultural diversity of designers and audience of messages in a design scenario brings complexity in the design research process. This research study explores an effective visual communication language, through the medium of the poster, for culturally diverse audience of immigrant women in Edmonton, Canada. The decision was informed by triangulated results from a preworkshop survey, interviews with staff and discussions with immigrant women associated with the Centre. While designing messages for a culturally diverse audience, participatory design exploration approach assisted in developing a framework for research methodology. A participatory design workshop was planned to investigate possible visual vocabulary for an ethnically diverse group. Workshop results were synthesized in the form of three poster prototypes, which represented the needs and realities of those immigrant women. Prototype poster designs were tested to examine the results of the mutually identified visual concepts. Based on the observations and synthesis of research findings, it is concluded that user-centered participatory approaches of design can work effectively for developing a visual vocabulary for an audience of culturally diverse women. The research direction of this project is based on the concept of shared creativity of ethnically diverse immigrant women, through collaborative design exploration workshops. The concept of shared creativity is also harmonious with the spirit of multicultural pluralism, which forms the basis of the Canadian culture. This role of a designer to identify problem-oriented activity, and to develop participatory strategies to address those real issues provided a chance to contribute to the social process concerning cultural diversity in a constructive and sustainable manner.","Participatory Design Approaches, Collaboration, Design Process, Rhetoric, Interdisciplinary, Design And Society, Human / User-Centered Design, Learning, Social And Cultural Studies",424
2010,Mauro Pinheiro,Designing for the Periphery of our Attention: a Study on Ambient Information Systems,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1877&context=drs-conference-papers,"This article discusses a specific category of information systems known as Ambient Information Systems. These systems present information in a non-intrusive manner, acting mostly on the periphery of our attention, following Mark Weiser’s concept of calm technology. The major concern that drives the development of these systems can be summarized in two aspects: first, as pervasive computing increases, ordinary objects are becoming capable of processing and displaying data, thus the consumption of information will occur in many different contexts, which may contribute to an information overload, generating stress. The second aspect is that Design plays a major role in developing better ways to deal with this information overload. For a long time designers have been studying how to design communication systems that drive our attention, but little research has been done in exploring how to design communication systems that act upon the periphery of our attention. In this article four Ambient Information Systems are discussed, highlighting their characteristics and limitations. As a conclusion, the author proposes an agenda of topics that should be tackled to advance future research on this subject.","Pervasive Computing, Interaction Design, Information Design, Preattentive Processing",167
2010,Bernhard Dusch; Nathan Crilly; James Moultrie,Developing a Framework for Mapping Sustainable Design Activities,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1814&context=drs-conference-papers,"The notion of sustainable design has become increasingly prominent within the design community. As a result, numerous design theories, strategies and tools are available to designers. Yet, limited attempts in the field evaluate these activities by placing them in relation to each other or within the broader context of sustainable development. Based on a literature review this study develops an integrated framework which connects the areas of sustainable development and sustainable design. This framework may be utilised in two ways: firstly, to visualise the interdependencies of sustainable design and sustainable development; secondly, as an assessment tool to measure and compare the potential of sustainable design activities.","Sustainable Design, Sustainable Development, Design Strategy, Framework",345
2010,Michael Tovey; Karen Bull; Jane Osmond,Developing a Pedagogic Framework for Product and Automotive Design,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1899&context=drs-conference-papers,"An approach to industrial design education based on ‘transformative practice’, which has the ambition of equipping students with a passport to enter the community of professional design practice, is described. This is mapped onto a version of the designerly way knowing which is illustrated as an analysissynthesis model involving a conversation between the two cognitive modes, which are emphasised in various teaching activities. The uncertainty threshold, which is inherent in this, is both essential and routine, but can present problems for some students. The development of a re-designed course programme devised with a more flexible project delivery arrangement to accommodate these issues is briefly described. Its effectiveness is assessed through focus groups and feedback from early results is giving a broadly positive response to the new scheme.","Project-Grounded Research, Design Process, Industrial Design, Creativity, Design Practice, Learning, Reflective Practices, Pedagogy",202
2010,Bie Plevoets; Ann Petermans; Koenraad Van Cleempoel,Developing a Theoretical Framework for Understanding (Staged) Authentic Retail Settings in Relation to the Current Experience Economy.,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1878&context=drs-conference-papers,"In the current experience economy, some retailers and retail designers aim at triggering customer experiences by associating the retail store’s design with ‘authenticity’. The notion of authenticity, however, is complex and layered and has been studied in several scientific disciplines. But within retail design, only limited research on authenticity is available. This paper aims to clarify the complex concept of authenticity in relation to retail design. Retail design as part of interior architecture is an emerging discipline. By establishing its theoretical basis, authors mostly rely on the knowledge of background disciplines; as in this paper, where we look at theories developed in marketing and philosophy to investigate how (staged) authentic retail settings be can situated in relation to the current experience economy. The paper contains three large sections. The opening section presents a review of literature on retail design and the experience economy in relation to authenticity. The second section explores authenticity as defined through the theory on simulacrum by Plato, Baudrillard en Deleuze. In the third section, these theoretical insights are translated to the actual retail environment by surveying (staged) ‘authentic’ retail stores in three shopping cities in Flanders (Belgium). Based on this survey, seven different groups of authentic stores are defined, moving from ‘real’ to ‘hyperreal’. This grouping should not be seen as a classification system but rather as a mental scheme to investigate and report on different approaches towards authenticity in retail store environments. The scheme can be applied in the field of consumer research as well as in retail (design) practice.","Authenticity, Retail Design, Simulacra, Experience Economy",489
2010,Tom Bieling,Dis/Ability Teaches Design!,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1791&context=drs-conference-papers,"In our paper, we claim that general human and artificial communication systems might be enriched by acknowledging and adding specifics of different ways of communication, perception and locomotion that refer to bodily impairment (Bieling, 2009). Schillmeier (2009, 79ff) sees disability less as an effect of bodily impairment, but more as a phenomenon of social construction. Oriented towards Science, Technology and Society Studies (STS) he conceptualizes disability as a “heterogenic, material event”, which connects “social and non-social relations of human and non-human actors, of things, bodies, technologies, sensorical pratices” and becomes able to be experienced in the sense of disabling as well as enabling (›dis/abling‹) scenarios. (Waldschmidt/Schneider, 2009, 17) „With the multiple objects of ›Disability‹, the parliament of things becomes obvious: the assembly of bodies, technologies, and things, as an articulation of reality of natures and cultures“. (Schillmeier, 2009, 79ff) By exploring disability from an ›out-of-center‹ position, we aim to use it as a “knowledge-constituting moment, for the analysis of the (majority of) society”. (Waldschmidt/Schneider, 2009, 15) In our investigation we consequently focus on integrative processes: An improvement of social integration, as well as an improvement of communication systems and devices through design (research), inspired by and learning from communication patterns of the bodily (and therefore socially) impaired. If we, as e.g. interface designers, understood more about communicative variations caused by bodily impairment, we might be able to create systems that enrich general human communication, by transferring and combining properties of such different variations. We will discuss results and examples of the design research project Speechless, an interdisciplinary project run at the Design Research Lab of Deutsche Telekom Laboratories, Berlin. One main focus of Speechless lies primarily on deaf and blind communication and perception, as well as on the transferability of alternative forms of communication to general human (interpersonal) communication and human-computerinteraction (HCI).","Disability Inspired Design/Research, Disability Studies, Alternative Communication, Hci, Social Innovation, Participatory Design, Cultural Studies",245
2010,Carlos Peralta; Alex Driver; James Moultrie,Discovery and Creation: Explaining Collaboration Between Designers and Scientists in Scientific Research,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1875&context=drs-conference-papers,"This paper examines the role of product/industrial design in scientific research. It reports the results of three case studies in which designers and scientist collaborated. The paper presents the initial findings of these cases, and reflects on the designers’ contribution to research, and on those aspects that can act as a barrier or as a facilitator in designers and scientists’ collaborative endeavour.","Product Design, Industrial Design, Science, Scientific Research, Interdisciplinary, Collaboration, Participatory Approaches.",245
2010,Mathieu Coulombe; Claude M.H. Demers; André Potvin,Dynamique des ambiances lumineuses par relevés vidéo d’espaces de transition,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1807&context=drs-conference-papers,"Natural light characterizes architecture in a complex manner, especially when considering its fluctuations and variations whenever we experience a transition or passage from a space to another. It also influences the comfort and the well-being of its occupants. This visual adaptation appears in a process that is translated into a spatio-temporal dynamics implying body movement from space to space. The literature review recognizes the lack of knowledge in the relation light-space-time. This research proposes to study this spatio-temporal relation existing between light and architectural space, to qualify an architectural promenade. It proposes to reconsider the design of transitional spaces by the spatio-temporal analysis of light, through in situ experimentation including filmic segments. The studied variables of this research take into account the qualitative and quantitative aspects of light such as luminance, time, contrast and brightness. It combines the use of a luminance-meter, a camcorder and the analysis of numerical images as a starting point for the assessment of spatio-temporal qualities of light. The resulting analysis, as well as the visualization of the dynamic experience of visual ambiances, will allow a classification of luminous transitional experiences. The architectural promenade is analyzed according to the diversity and relative intensity of luminous ambiances in relation to time, which allows the development of a descriptive analysis of visual perceptions through spatial transitions. This method of analysis and dynamic representation offers a potential to favour the design of spaces while encouraging and applying principles of luminous diversity in architecture.","Transitional Spaces, Contrast, Video, Images Analysis, Visual Adaptation, Light, Daylighting",112
2010,Karole Biron; Claude M.H. Demers,Dynamique forme-lumière : Un processus de création et d’analyse de l’espace architectural par modèles maquettes/images,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1792&context=drs-conference-papers,"La recherche propose un regard sur l’objet et la lumière à travers l’élaboration d’une méthode de design et d’analyse spatiale aidant architectes, designers et artistes dans leur exploration créative. Elle tente de réinitialiser le processus de création par des manipulations simples et directes avec la matière, et une expérimentation en maquettes et en images photographiques, deux médiums familiers des architectes et designers. Ces interventions minimales recèlent à la fois une grande richesse de relations spatiales et de nombreuses informations sur le phénomène lumière. Une collecte de plus de 200 compositions spatiales est soumise à l’analyse. Un lexique de paramètres est formulé à partir de notions théoriques relatives à l’espace, l’objet, la lumière et la perception, sous forme de grilles d’interprétation. Celles-ci servent de cadre d’analyse permettant d’identifier les éléments les plus actifs en interaction dans l’espace visuel. Elles orientent la lecture de la complexité spatiale et agissent comme balises dans le processus de décision/création. Le vocabulaire élaboré aide à préciser la nature des interventions et sert de plate-forme d’échange entre les collaborateurs. Ce processus vise également à stimuler l’imagination et la créativité en architecture et en design.","Espace Architectural, Méthode De Design, Créativité, Perception Visuelle, Analyse Spatiale, Ambiance Lumineuse, Forme, Analyse D’images, Photographie Digitale",584
